file_path,column_name,data_type,missing_percentage,unique_count,sample_value,classification,notes
sensor_data\sub_data\uwb_distance\T05\T05_0801.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0801.csv,LOS_probability,float64,0.0,95,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0801.csv,RSSI_dBm,float64,0.0,252,-95.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0802.csv,timestamp,float64,0.0,625,1690952411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T05\T05_0802.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T05\T05_0802.csv,distance_m,float64,0.0,1307,7.64,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0802.csv,n_samples,float64,0.0,6,1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0802.csv,LOS_probability,float64,0.0,101,100.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0802.csv,RSSI_dBm,float64,0.0,294,-92.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0803.csv,timestamp,float64,0.0,625,1691038811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T05\T05_0803.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T05\T05_0803.csv,distance_m,float64,0.0,608,6.22,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0803.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0803.csv,LOS_probability,float64,0.0,101,95.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0803.csv,RSSI_dBm,float64,0.0,231,-87.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0804.csv,timestamp,float64,0.0,625,1691125211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T05\T05_0804.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T05\T05_0804.csv,distance_m,float64,0.0,702,5.94,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0804.csv,n_samples,float64,0.0,6,1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0804.csv,LOS_probability,float64,0.0,98,100.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T05\T05_0804.csv,RSSI_dBm,float64,0.0,245,-83.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0721.csv,timestamp,float64,0.0,625,1689960611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0721.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0721.csv,distance_m,float64,0.0,1215,7.52,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0721.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0721.csv,LOS_probability,float64,0.0,98,100.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0721.csv,RSSI_dBm,float64,0.0,253,-95.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0722.csv,timestamp,float64,0.0,625,1690002011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0722.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0722.csv,distance_m,float64,0.0,617,11.91,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0722.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0722.csv,LOS_probability,float64,0.0,99,89.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0722.csv,RSSI_dBm,float64,0.0,244,-100.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0723.csv,timestamp,float64,0.0,625,1690088411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0723.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0723.csv,distance_m,float64,0.0,457,6.06,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0723.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0723.csv,LOS_probability,float64,0.0,98,50.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0723.csv,RSSI_dBm,float64,0.0,218,-92.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0724.csv,timestamp,float64,0.0,625,1690174811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0724.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0724.csv,distance_m,float64,0.0,997,7.01,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0724.csv,n_samples,float64,0.0,6,2.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0724.csv,LOS_probability,float64,0.0,99,88.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0724.csv,RSSI_dBm,float64,0.0,266,-93.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0725.csv,timestamp,float64,0.0,625,1690261211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0725.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0725.csv,distance_m,float64,0.0,1104,6.17,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0725.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0725.csv,LOS_probability,float64,0.0,98,89.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0725.csv,RSSI_dBm,float64,0.0,259,-93.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0726.csv,timestamp,float64,0.0,625,1690347611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0726.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0726.csv,distance_m,float64,0.0,918,11.87,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0726.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0726.csv,LOS_probability,float64,0.0,100,95.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0726.csv,RSSI_dBm,float64,0.0,246,-97.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0727.csv,timestamp,float64,0.0,625,1690434011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0727.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0727.csv,distance_m,float64,0.0,784,6.37,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0727.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0727.csv,LOS_probability,float64,0.0,99,83.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0727.csv,RSSI_dBm,float64,0.0,247,-92.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0728.csv,timestamp,float64,0.0,625,1690520411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0728.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0728.csv,distance_m,float64,0.0,801,6.17,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0728.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0728.csv,LOS_probability,float64,0.0,96,98.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0728.csv,RSSI_dBm,float64,0.0,249,-78.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0729.csv,timestamp,float64,0.0,625,1690606811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0729.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0729.csv,distance_m,float64,0.0,851,6.08,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0729.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0729.csv,LOS_probability,float64,0.0,99,96.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0729.csv,RSSI_dBm,float64,0.0,244,-91.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0730.csv,timestamp,float64,0.0,625,1690693211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0730.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0730.csv,distance_m,float64,0.0,574,12.82,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0730.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0730.csv,LOS_probability,float64,0.0,91,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0730.csv,RSSI_dBm,float64,0.0,233,-20.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0731.csv,timestamp,float64,0.0,625,1690779611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0731.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0731.csv,distance_m,float64,0.0,737,12.77,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0731.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0731.csv,LOS_probability,float64,0.0,99,97.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0731.csv,RSSI_dBm,float64,0.0,246,-93.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0801.csv,timestamp,float64,0.0,625,1690866011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0801.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0801.csv,distance_m,float64,0.0,896,6.04,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0801.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0801.csv,LOS_probability,float64,0.0,98,95.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0801.csv,RSSI_dBm,float64,0.0,255,-95.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0802.csv,timestamp,float64,0.0,625,1690952411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0802.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0802.csv,distance_m,float64,0.0,672,10.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0802.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0802.csv,LOS_probability,float64,0.0,97,80.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0802.csv,RSSI_dBm,float64,0.0,245,-94.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0803.csv,timestamp,float64,0.0,625,1691038811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0803.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0803.csv,distance_m,float64,0.0,1043,13.44,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0803.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0803.csv,LOS_probability,float64,0.0,94,87.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0803.csv,RSSI_dBm,float64,0.0,260,-93.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0804.csv,timestamp,float64,0.0,625,1691125211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T06\T06_0804.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T06\T06_0804.csv,distance_m,float64,0.0,1080,8.95,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0804.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0804.csv,LOS_probability,float64,0.0,98,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T06\T06_0804.csv,RSSI_dBm,float64,0.0,255,-92.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0721.csv,timestamp,float64,0.0,625,1689984011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0721.csv,anchor_id,float64,0.0,9,-1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0721.csv,distance_m,float64,0.0,1115,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0721.csv,n_samples,float64,0.0,6,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0721.csv,LOS_probability,float64,0.0,103,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0721.csv,RSSI_dBm,float64,0.0,274,-0.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0722.csv,timestamp,float64,0.0,625,1690002011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0722.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0722.csv,distance_m,float64,0.0,1003,15.29,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0722.csv,n_samples,float64,0.0,6,4.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0722.csv,LOS_probability,float64,0.0,101,75.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0722.csv,RSSI_dBm,float64,0.0,270,-100.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0723.csv,timestamp,float64,0.0,625,1690088411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0723.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0723.csv,distance_m,float64,0.0,635,11.93,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0723.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0723.csv,LOS_probability,float64,0.0,105,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0723.csv,RSSI_dBm,float64,0.0,228,-101.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0724.csv,timestamp,float64,0.0,625,1690174811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0724.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0724.csv,distance_m,float64,0.0,508,6.68,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0724.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0724.csv,LOS_probability,float64,0.0,101,96.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0724.csv,RSSI_dBm,float64,0.0,226,-93.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0725.csv,timestamp,float64,0.0,625,1690261211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0725.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0725.csv,distance_m,float64,0.0,948,12.93,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0725.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0725.csv,LOS_probability,float64,0.0,101,20.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0725.csv,RSSI_dBm,float64,0.0,245,-98.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0726.csv,timestamp,float64,0.0,625,1690347611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0726.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0726.csv,distance_m,float64,0.0,614,10.38,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0726.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0726.csv,LOS_probability,float64,0.0,104,62.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0726.csv,RSSI_dBm,float64,0.0,234,-100.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0727.csv,timestamp,float64,0.0,625,1690434011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0727.csv,anchor_id,float64,0.0,9,-1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0727.csv,distance_m,float64,0.0,594,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0727.csv,n_samples,float64,0.0,6,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0727.csv,LOS_probability,float64,0.0,98,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0727.csv,RSSI_dBm,float64,0.0,231,-0.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0728.csv,timestamp,float64,0.0,625,1690520411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0728.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0728.csv,distance_m,float64,0.0,645,14.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0728.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0728.csv,LOS_probability,float64,0.0,100,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0728.csv,RSSI_dBm,float64,0.0,254,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0729.csv,timestamp,float64,0.0,625,1690606811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0729.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0729.csv,distance_m,float64,0.0,540,8.02,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0729.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0729.csv,LOS_probability,float64,0.0,99,92.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0729.csv,RSSI_dBm,float64,0.0,224,-94.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0730.csv,timestamp,float64,0.0,625,1690693226.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0730.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0730.csv,distance_m,float64,0.0,812,6.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0730.csv,n_samples,float64,0.0,6,4.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0730.csv,LOS_probability,float64,0.0,98,88.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0730.csv,RSSI_dBm,float64,0.0,245,-87.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0731.csv,timestamp,float64,0.0,625,1690779611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0731.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0731.csv,distance_m,float64,0.0,1026,8.14,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0731.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0731.csv,LOS_probability,float64,0.0,101,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0731.csv,RSSI_dBm,float64,0.0,259,-98.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0801.csv,timestamp,float64,0.0,625,1690866011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0801.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0801.csv,distance_m,float64,0.0,886,12.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0801.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0801.csv,LOS_probability,float64,0.0,103,99.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0801.csv,RSSI_dBm,float64,0.0,260,-97.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0802.csv,timestamp,float64,0.0,625,1690952411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0802.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0802.csv,distance_m,float64,0.0,703,10.58,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0802.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0802.csv,LOS_probability,float64,0.0,100,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0802.csv,RSSI_dBm,float64,0.0,247,-100.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0803.csv,timestamp,float64,0.0,625,1691038811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0803.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0803.csv,distance_m,float64,0.0,923,7.44,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0803.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0803.csv,LOS_probability,float64,0.0,102,100.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0803.csv,RSSI_dBm,float64,0.0,269,-94.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0804.csv,timestamp,float64,0.0,625,1691125211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T07\T07_0804.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T07\T07_0804.csv,distance_m,float64,0.0,609,11.82,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0804.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0804.csv,LOS_probability,float64,0.0,103,95.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T07\T07_0804.csv,RSSI_dBm,float64,0.0,241,-94.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0721.csv,timestamp,float64,0.0,625,1689960611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0721.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0721.csv,distance_m,float64,0.0,1170,6.36,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0721.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0721.csv,LOS_probability,float64,0.0,100,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0721.csv,RSSI_dBm,float64,0.0,281,-82.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0722.csv,timestamp,float64,0.0,625,1690002011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0722.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0722.csv,distance_m,float64,0.0,727,17.38,UNKNOWN / NEEDS REVIEW,
