file_path,dataset_name,file_type,rows,columns,cow_id_candidate,date_candidate,timestamp_candidate,target_candidate,time_granularity,notes
sensor_data\main_data\uwb\T14\T14_0721.csv,T14,csv,2628,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0722.csv,T14,csv,5738,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0723.csv,T14,csv,5735,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0724.csv,T14,csv,5735,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0725.csv,T14,csv,5734,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0726.csv,T14,csv,5735,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0727.csv,T14,csv,5736,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0728.csv,T14,csv,5737,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0729.csv,T14,csv,5735,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0730.csv,T14,csv,5738,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0731.csv,T14,csv,5736,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0801.csv,T14,csv,5732,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0802.csv,T14,csv,5737,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0803.csv,T14,csv,5735,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\uwb\T14\T14_0804.csv,T14,csv,1672,4,,,timestamp,,unknown (needs manual review),
sensor_data\main_data\weather\07_21_2023.xlsx,weather,xlsx,287,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\07_22_2023.xlsx,weather,xlsx,288,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\07_23_2023.xlsx,weather,xlsx,287,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\07_24_2023.xlsx,weather,xlsx,288,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\07_25_2023.xlsx,weather,xlsx,288,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\07_26_2023.xlsx,weather,xlsx,288,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\07_27_2023.xlsx,weather,xlsx,287,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\07_28_2023.xlsx,weather,xlsx,288,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\07_29_2023.xlsx,weather,xlsx,288,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\07_30_2023.xlsx,weather,xlsx,288,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\07_31_2023.xlsx,weather,xlsx,288,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\08_01_2023.xlsx,weather,xlsx,287,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\08_02_2023.xlsx,weather,xlsx,286,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\08_03_2023.xlsx,weather,xlsx,281,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\main_data\weather\08_04_2023.xlsx,weather,xlsx,288,12,Humidity,,Time,,unknown (needs manual review),
sensor_data\sub_data\ankle_accel\C01.csv,ankle_accel,csv,19831,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\ankle_accel\C02.csv,ankle_accel,csv,19831,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\ankle_accel\C03.csv,ankle_accel,csv,19831,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\ankle_accel\C04.csv,ankle_accel,csv,19831,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\ankle_accel\C05.csv,ankle_accel,csv,19831,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\ankle_accel\C06.csv,ankle_accel,csv,19831,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\ankle_accel\C07.csv,ankle_accel,csv,19441,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\ankle_accel\C08.csv,ankle_accel,csv,19831,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\ankle_accel\C09.csv,ankle_accel,csv,19831,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\ankle_accel\C10.csv,ankle_accel,csv,19831,4,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0721.csv,T01,csv,413910,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0722.csv,T01,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0723.csv,T01,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0724.csv,T01,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0725.csv,T01,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0726.csv,T01,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0727.csv,T01,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0728.csv,T01,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0729.csv,T01,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0730.csv,T01,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0731.csv,T01,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0801.csv,T01,csv,863999,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0802.csv,T01,csv,863990,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0803.csv,T01,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T01\T01_0804.csv,T01,csv,252149,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0721.csv,T02,csv,413930,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0722.csv,T02,csv,863999,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0723.csv,T02,csv,863990,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0724.csv,T02,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0725.csv,T02,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0726.csv,T02,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0727.csv,T02,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0728.csv,T02,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0729.csv,T02,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0730.csv,T02,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0731.csv,T02,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0801.csv,T02,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0802.csv,T02,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0803.csv,T02,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T02\T02_0804.csv,T02,csv,249969,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0721.csv,T03,csv,413950,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0722.csv,T03,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0723.csv,T03,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0724.csv,T03,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0725.csv,T03,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0726.csv,T03,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0727.csv,T03,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0728.csv,T03,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0729.csv,T03,csv,863999,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0730.csv,T03,csv,863999,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0731.csv,T03,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0801.csv,T03,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0802.csv,T03,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0803.csv,T03,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T03\T03_0804.csv,T03,csv,252129,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0721.csv,T04,csv,413910,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0722.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0723.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0724.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0725.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0726.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0727.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0728.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0729.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0730.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0731.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0801.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0802.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0803.csv,T04,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T04\T04_0804.csv,T04,csv,252089,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0721.csv,T05,csv,413940,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0722.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0723.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0724.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0725.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0726.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0727.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0728.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0729.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0730.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0731.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0801.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0802.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0803.csv,T05,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T05\T05_0804.csv,T05,csv,252079,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0721.csv,T06,csv,413880,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0722.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0723.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0724.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0725.csv,T06,csv,863999,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0726.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0727.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0728.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0729.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0730.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0731.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0801.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0802.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0803.csv,T06,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T06\T06_0804.csv,T06,csv,252079,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0721.csv,T07,csv,179930,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0722.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0723.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0724.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0725.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0726.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0727.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0728.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0729.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0730.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0731.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0801.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0802.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0803.csv,T07,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T07\T07_0804.csv,T07,csv,252079,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0721.csv,T08,csv,413939,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0722.csv,T08,csv,863980,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0723.csv,T08,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0724.csv,T08,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0725.csv,T08,csv,863999,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0726.csv,T08,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0727.csv,T08,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0728.csv,T08,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0729.csv,T08,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0730.csv,T08,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0731.csv,T08,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0801.csv,T08,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0802.csv,T08,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0803.csv,T08,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T08\T08_0804.csv,T08,csv,252119,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0721.csv,T09,csv,414000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0722.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0723.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0724.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0725.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0726.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0727.csv,T09,csv,863999,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0728.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0729.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0730.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0731.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0801.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0802.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0803.csv,T09,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T09\T09_0804.csv,T09,csv,251999,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0721.csv,T10,csv,413970,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0722.csv,T10,csv,863999,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0723.csv,T10,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0724.csv,T10,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0725.csv,T10,csv,863999,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0726.csv,T10,csv,863990,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0727.csv,T10,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0728.csv,T10,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0729.csv,T10,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0730.csv,T10,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0731.csv,T10,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0801.csv,T10,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0802.csv,T10,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0803.csv,T10,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T10\T10_0804.csv,T10,csv,252079,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0721.csv,T13,csv,161880,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0722.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0723.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0724.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0725.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0726.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0727.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0728.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0729.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0730.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0731.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0801.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0802.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0803.csv,T13,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T13\T13_0804.csv,T13,csv,252119,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0721.csv,T14,csv,395990,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0722.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0723.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0724.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0725.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0726.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0727.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0728.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0729.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0730.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0731.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0801.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0802.csv,T14,csv,863999,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0803.csv,T14,csv,864000,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\head_direction\T14\T14_0804.csv,T14,csv,252009,6,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\health_records\C01.csv,health_records,csv,195,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C02.csv,health_records,csv,229,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C03.csv,health_records,csv,214,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C04.csv,health_records,csv,254,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C05.csv,health_records,csv,228,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C06.csv,health_records,csv,232,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C07.csv,health_records,csv,181,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C08.csv,health_records,csv,171,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C09.csv,health_records,csv,164,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C10.csv,health_records,csv,268,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C11.csv,health_records,csv,230,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C12.csv,health_records,csv,254,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C13.csv,health_records,csv,233,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C14.csv,health_records,csv,190,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C15.csv,health_records,csv,219,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\health_records\C16.csv,health_records,csv,259,4,,Date,,,unknown (needs manual review),
sensor_data\sub_data\neck_dev_temp\T01.csv,neck_dev_temp,csv,79110,2,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\neck_dev_temp\T02.csv,neck_dev_temp,csv,79036,2,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\neck_dev_temp\T03.csv,neck_dev_temp,csv,79066,2,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\neck_dev_temp\T04.csv,neck_dev_temp,csv,79049,2,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\neck_dev_temp\T05.csv,neck_dev_temp,csv,79043,2,,,timestamp,,unknown (needs manual review),
sensor_data\sub_data\neck_dev_temp\T06.csv,neck_dev_temp,csv,78811,2,,,timestamp,,unknown (needs manual review),
